GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LGI001,LGI002,LGI003,LGI004,LGI005,LGI006
"G1700590","2010","2","3","Illinois","17","Gallatin County","059",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Gallatin County",5589,0,0,0,0,5589
"G1700610","2010","2","3","Illinois","17","Greene County","061",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Greene County",13886,0,0,0,0,13886
"G1700630","2010","2","3","Illinois","17","Grundy County","063",,,,,,,,,,,"16980","16974","176",,,,,,,,,,,,"Grundy County",50063,0,0,0,0,50063
"G1700650","2010","2","3","Illinois","17","Hamilton County","065",,,,,,,,,,,"34500","99999","999",,,,,,,,,,,,"Hamilton County",8457,0,0,0,0,8457
"G1700670","2010","2","3","Illinois","17","Hancock County","067",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hancock County",19104,0,0,0,0,19104
"G1700690","2010","2","3","Illinois","17","Hardin County","069",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hardin County",4320,0,0,0,0,4320
"G1700710","2010","2","3","Illinois","17","Henderson County","071",,,,,,,,,,,"15460","99999","999",,,,,,,,,,,,"Henderson County",7331,0,0,0,0,7331
"G1700730","2010","2","3","Illinois","17","Henry County","073",,,,,,,,,,,"19340","99999","999",,,,,,,,,,,,"Henry County",50486,0,0,0,0,50486
"G1700750","2010","2","3","Illinois","17","Iroquois County","075",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Iroquois County",29718,0,0,0,0,29718
"G1700770","2010","2","3","Illinois","17","Jackson County","077",,,,,,,,,,,"16060","99999","166",,,,,,,,,,,,"Jackson County",60218,0,0,0,0,60218
"G1700790","2010","2","3","Illinois","17","Jasper County","079",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jasper County",9698,0,0,0,0,9698
"G1700810","2010","2","3","Illinois","17","Jefferson County","081",,,,,,,,,,,"34500","99999","999",,,,,,,,,,,,"Jefferson County",38827,0,0,0,0,38827
"G1700830","2010","2","3","Illinois","17","Jersey County","083",,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,"Jersey County",22985,0,0,0,0,22985
"G1700850","2010","2","3","Illinois","17","Jo Daviess County","085",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jo Daviess County",22678,0,0,0,0,22678
"G1700870","2010","2","3","Illinois","17","Johnson County","087",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Johnson County",12582,0,0,0,0,12582
"G1700890","2010","2","3","Illinois","17","Kane County","089",,,,,,,,,,,"16980","16974","176",,,,,,,,,,,,"Kane County",515269,0,0,0,0,515269
"G1700910","2010","2","3","Illinois","17","Kankakee County","091",,,,,,,,,,,"28100","99999","176",,,,,,,,,,,,"Kankakee County",113449,0,0,0,0,113449
"G1700930","2010","2","3","Illinois","17","Kendall County","093",,,,,,,,,,,"16980","16974","176",,,,,,,,,,,,"Kendall County",114736,0,0,0,0,114736
"G1700950","2010","2","3","Illinois","17","Knox County","095",,,,,,,,,,,"23660","99999","999",,,,,,,,,,,,"Knox County",52919,0,0,0,0,52919
"G1700970","2010","2","3","Illinois","17","Lake County","097",,,,,,,,,,,"16980","29404","176",,,,,,,,,,,,"Lake County",703462,0,0,0,0,703462
"G1700990","2010","2","3","Illinois","17","LaSalle County","099",,,,,,,,,,,"36860","99999","999",,,,,,,,,,,,"LaSalle County",113924,0,0,0,0,113924
"G1701010","2010","2","3","Illinois","17","Lawrence County","101",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lawrence County",16833,0,0,0,0,16833
"G1701030","2010","2","3","Illinois","17","Lee County","103",,,,,,,,,,,"19940","99999","999",,,,,,,,,,,,"Lee County",36031,0,0,0,0,36031
"G1701050","2010","2","3","Illinois","17","Livingston County","105",,,,,,,,,,,"38700","99999","999",,,,,,,,,,,,"Livingston County",38950,0,0,0,0,38950
"G1701070","2010","2","3","Illinois","17","Logan County","107",,,,,,,,,,,"30660","99999","999",,,,,,,,,,,,"Logan County",30305,0,0,0,0,30305
"G1701090","2010","2","3","Illinois","17","McDonough County","109",,,,,,,,,,,"31380","99999","999",,,,,,,,,,,,"McDonough County",32612,0,0,0,0,32612
"G1701110","2010","2","3","Illinois","17","McHenry County","111",,,,,,,,,,,"16980","16974","176",,,,,,,,,,,,"McHenry County",308760,0,0,0,0,308760
"G1701130","2010","2","3","Illinois","17","McLean County","113",,,,,,,,,,,"14060","99999","999",,,,,,,,,,,,"McLean County",169572,0,0,0,0,169572
"G1701150","2010","2","3","Illinois","17","Macon County","115",,,,,,,,,,,"19500","99999","999",,,,,,,,,,,,"Macon County",110768,0,0,0,0,110768
"G1701170","2010","2","3","Illinois","17","Macoupin County","117",,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,"Macoupin County",47765,0,0,0,0,47765
"G1701190","2010","2","3","Illinois","17","Madison County","119",,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,"Madison County",269282,0,0,0,0,269282
"G1701210","2010","2","3","Illinois","17","Marion County","121",,,,,,,,,,,"16460","99999","999",,,,,,,,,,,,"Marion County",39437,0,0,0,0,39437
"G1701230","2010","2","3","Illinois","17","Marshall County","123",,,,,,,,,,,"37900","99999","426",,,,,,,,,,,,"Marshall County",12640,0,0,0,0,12640
"G1701250","2010","2","3","Illinois","17","Mason County","125",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mason County",14666,0,0,0,0,14666
"G1701270","2010","2","3","Illinois","17","Massac County","127",,,,,,,,,,,"37140","99999","424",,,,,,,,,,,,"Massac County",15429,0,0,0,0,15429
"G1701290","2010","2","3","Illinois","17","Menard County","129",,,,,,,,,,,"44100","99999","999",,,,,,,,,,,,"Menard County",12705,0,0,0,0,12705
"G1701310","2010","2","3","Illinois","17","Mercer County","131",,,,,,,,,,,"19340","99999","999",,,,,,,,,,,,"Mercer County",16434,0,0,0,0,16434
"G1701330","2010","2","3","Illinois","17","Monroe County","133",,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,"Monroe County",32957,0,0,0,0,32957
"G1701350","2010","2","3","Illinois","17","Montgomery County","135",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Montgomery County",30104,0,0,0,0,30104
"G1701370","2010","2","3","Illinois","17","Morgan County","137",,,,,,,,,,,"27300","99999","999",,,,,,,,,,,,"Morgan County",35547,0,0,0,0,35547
"G1701390","2010","2","3","Illinois","17","Moultrie County","139",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Moultrie County",14846,0,0,0,0,14846
"G1701410","2010","2","3","Illinois","17","Ogle County","141",,,,,,,,,,,"40300","99999","466",,,,,,,,,,,,"Ogle County",53497,0,0,0,0,53497
"G1701430","2010","2","3","Illinois","17","Peoria County","143",,,,,,,,,,,"37900","99999","426",,,,,,,,,,,,"Peoria County",186494,0,0,0,0,186494
"G1701450","2010","2","3","Illinois","17","Perry County","145",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Perry County",22350,0,0,0,0,22350
"G1701470","2010","2","3","Illinois","17","Piatt County","147",,,,,,,,,,,"16580","99999","999",,,,,,,,,,,,"Piatt County",16729,0,0,0,0,16729
"G1701490","2010","2","3","Illinois","17","Pike County","149",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pike County",16430,0,0,0,0,16430
"G1701510","2010","2","3","Illinois","17","Pope County","151",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pope County",4470,0,0,0,0,4470
"G1701530","2010","2","3","Illinois","17","Pulaski County","153",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pulaski County",6161,0,0,0,0,6161
"G1701550","2010","2","3","Illinois","17","Putnam County","155",,,,,,,,,,,"36860","99999","999",,,,,,,,,,,,"Putnam County",6006,0,0,0,0,6006
"G1701570","2010","2","3","Illinois","17","Randolph County","157",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Randolph County",33476,0,0,0,0,33476
"G1701590","2010","2","3","Illinois","17","Richland County","159",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Richland County",16233,0,0,0,0,16233
"G1701610","2010","2","3","Illinois","17","Rock Island County","161",,,,,,,,,,,"19340","99999","999",,,,,,,,,,,,"Rock Island County",147546,0,0,0,0,147546
"G1701630","2010","2","3","Illinois","17","St. Clair County","163",,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,"St. Clair County",270056,0,0,0,0,270056
"G1701650","2010","2","3","Illinois","17","Saline County","165",,,,,,,,,,,"25380","99999","999",,,,,,,,,,,,"Saline County",24913,0,0,0,0,24913
"G1701670","2010","2","3","Illinois","17","Sangamon County","167",,,,,,,,,,,"44100","99999","999",,,,,,,,,,,,"Sangamon County",197465,0,0,0,0,197465
"G1701690","2010","2","3","Illinois","17","Schuyler County","169",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Schuyler County",7544,0,0,0,0,7544
"G1701710","2010","2","3","Illinois","17","Scott County","171",,,,,,,,,,,"27300","99999","999",,,,,,,,,,,,"Scott County",5355,0,0,0,0,5355
"G1701730","2010","2","3","Illinois","17","Shelby County","173",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Shelby County",22363,0,0,0,0,22363
"G1701750","2010","2","3","Illinois","17","Stark County","175",,,,,,,,,,,"37900","99999","426",,,,,,,,,,,,"Stark County",5994,0,0,0,0,5994
"G1701770","2010","2","3","Illinois","17","Stephenson County","177",,,,,,,,,,,"23300","99999","466",,,,,,,,,,,,"Stephenson County",47711,0,0,0,0,47711
"G1701790","2010","2","3","Illinois","17","Tazewell County","179",,,,,,,,,,,"37900","99999","426",,,,,,,,,,,,"Tazewell County",135394,0,0,0,0,135394
"G1701810","2010","2","3","Illinois","17","Union County","181",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Union County",17808,0,0,0,0,17808
"G1701830","2010","2","3","Illinois","17","Vermilion County","183",,,,,,,,,,,"19180","99999","999",,,,,,,,,,,,"Vermilion County",81625,0,0,0,0,81625
"G1701850","2010","2","3","Illinois","17","Wabash County","185",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wabash County",11947,0,0,0,0,11947
"G1701870","2010","2","3","Illinois","17","Warren County","187",,,,,,,,,,,"23660","99999","999",,,,,,,,,,,,"Warren County",17707,0,0,0,0,17707
"G1701890","2010","2","3","Illinois","17","Washington County","189",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Washington County",14716,0,0,0,0,14716
"G1701910","2010","2","3","Illinois","17","Wayne County","191",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wayne County",16760,0,0,0,0,16760
"G1701930","2010","2","3","Illinois","17","White County","193",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"White County",14665,0,0,0,0,14665
"G1701950","2010","2","3","Illinois","17","Whiteside County","195",,,,,,,,,,,"44580","99999","999",,,,,,,,,,,,"Whiteside County",58498,0,0,0,0,58498
"G1701970","2010","2","3","Illinois","17","Will County","197",,,,,,,,,,,"16980","16974","176",,,,,,,,,,,,"Will County",677560,0,0,0,0,677560
"G1701990","2010","2","3","Illinois","17","Williamson County","199",,,,,,,,,,,"32060","99999","166",,,,,,,,,,,,"Williamson County",66357,0,0,0,0,66357
"G1702010","2010","2","3","Illinois","17","Winnebago County","201",,,,,,,,,,,"40420","99999","466",,,,,,,,,,,,"Winnebago County",295266,0,0,0,0,295266
"G1702030","2010","2","3","Illinois","17","Woodford County","203",,,,,,,,,,,"37900","99999","426",,,,,,,,,,,,"Woodford County",38664,0,0,0,0,38664
"G1800010","2010","2","3","Indiana","18","Adams County","001",,,,,,,,,,,"19540","99999","258",,,,,,,,,,,,"Adams County",34387,0,0,0,0,34387
"G1800030","2010","2","3","Indiana","18","Allen County","003",,,,,,,,,,,"23060","99999","258",,,,,,,,,,,,"Allen County",355329,0,0,0,0,355329
"G1800050","2010","2","3","Indiana","18","Bartholomew County","005",,,,,,,,,,,"18020","99999","294",,,,,,,,,,,,"Bartholomew County",76794,0,0,0,0,76794
"G1800070","2010","2","3","Indiana","18","Benton County","007",,,,,,,,,,,"29140","99999","320",,,,,,,,,,,,"Benton County",8854,0,0,0,0,8854
"G1800090","2010","2","3","Indiana","18","Blackford County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Blackford County",12766,0,0,0,0,12766
"G1800110","2010","2","3","Indiana","18","Boone County","011",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Boone County",56640,0,0,0,0,56640
"G1800130","2010","2","3","Indiana","18","Brown County","013",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Brown County",15242,0,0,0,0,15242
"G1800150","2010","2","3","Indiana","18","Carroll County","015",,,,,,,,,,,"29140","99999","320",,,,,,,,,,,,"Carroll County",20155,0,0,0,0,20155
"G1800170","2010","2","3","Indiana","18","Cass County","017",,,,,,,,,,,"30900","99999","999",,,,,,,,,,,,"Cass County",38966,0,0,0,0,38966
"G1800190","2010","2","3","Indiana","18","Clark County","019",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Clark County",110232,0,0,0,0,110232
"G1800210","2010","2","3","Indiana","18","Clay County","021",,,,,,,,,,,"45460","99999","999",,,,,,,,,,,,"Clay County",26890,0,0,0,0,26890
"G1800230","2010","2","3","Indiana","18","Clinton County","023",,,,,,,,,,,"23140","99999","320",,,,,,,,,,,,"Clinton County",33224,0,0,0,0,33224
"G1800250","2010","2","3","Indiana","18","Crawford County","025",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Crawford County",10713,0,0,0,0,10713
"G1800270","2010","2","3","Indiana","18","Daviess County","027",,,,,,,,,,,"47780","99999","999",,,,,,,,,,,,"Daviess County",31648,0,0,0,0,31648
"G1800290","2010","2","3","Indiana","18","Dearborn County","029",,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,"Dearborn County",50047,0,0,0,0,50047
"G1800310","2010","2","3","Indiana","18","Decatur County","031",,,,,,,,,,,"24700","99999","999",,,,,,,,,,,,"Decatur County",25740,0,0,0,0,25740
"G1800330","2010","2","3","Indiana","18","DeKalb County","033",,,,,,,,,,,"12140","99999","258",,,,,,,,,,,,"DeKalb County",42223,0,0,0,0,42223
"G1800350","2010","2","3","Indiana","18","Delaware County","035",,,,,,,,,,,"34620","99999","999",,,,,,,,,,,,"Delaware County",117671,0,0,0,0,117671
"G1800370","2010","2","3","Indiana","18","Dubois County","037",,,,,,,,,,,"27540","99999","999",,,,,,,,,,,,"Dubois County",41889,0,0,0,0,41889
"G1800390","2010","2","3","Indiana","18","Elkhart County","039",,,,,,,,,,,"21140","99999","515",,,,,,,,,,,,"Elkhart County",197559,0,0,0,0,197559
"G1800410","2010","2","3","Indiana","18","Fayette County","041",,,,,,,,,,,"18220","99999","999",,,,,,,,,,,,"Fayette County",24277,0,0,0,0,24277
"G1800430","2010","2","3","Indiana","18","Floyd County","043",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Floyd County",74578,0,0,0,0,74578
"G1800450","2010","2","3","Indiana","18","Fountain County","045",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fountain County",17240,0,0,0,0,17240
"G1800470","2010","2","3","Indiana","18","Franklin County","047",,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,"Franklin County",23087,0,0,0,0,23087
"G1800490","2010","2","3","Indiana","18","Fulton County","049",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fulton County",20836,0,0,0,0,20836
"G1800510","2010","2","3","Indiana","18","Gibson County","051",,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,"Gibson County",33503,0,0,0,0,33503
"G1800530","2010","2","3","Indiana","18","Grant County","053",,,,,,,,,,,"31980","99999","999",,,,,,,,,,,,"Grant County",70061,0,0,0,0,70061
"G1800550","2010","2","3","Indiana","18","Greene County","055",,,,,,,,,,,"14020","99999","999",,,,,,,,,,,,"Greene County",33165,0,0,0,0,33165
"G1800570","2010","2","3","Indiana","18","Hamilton County","057",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Hamilton County",274569,0,0,0,0,274569
"G1800590","2010","2","3","Indiana","18","Hancock County","059",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Hancock County",70002,0,0,0,0,70002
"G1800610","2010","2","3","Indiana","18","Harrison County","061",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Harrison County",39364,0,0,0,0,39364
"G1800630","2010","2","3","Indiana","18","Hendricks County","063",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Hendricks County",145448,0,0,0,0,145448
"G1800650","2010","2","3","Indiana","18","Henry County","065",,,,,,,,,,,"35220","99999","294",,,,,,,,,,,,"Henry County",49462,0,0,0,0,49462
"G1800670","2010","2","3","Indiana","18","Howard County","067",,,,,,,,,,,"29020","99999","316",,,,,,,,,,,,"Howard County",82752,0,0,0,0,82752
"G1800690","2010","2","3","Indiana","18","Huntington County","069",,,,,,,,,,,"26540","99999","258",,,,,,,,,,,,"Huntington County",37124,0,0,0,0,37124
"G1800710","2010","2","3","Indiana","18","Jackson County","071",,,,,,,,,,,"42980","99999","999",,,,,,,,,,,,"Jackson County",42376,0,0,0,0,42376
"G1800730","2010","2","3","Indiana","18","Jasper County","073",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Jasper County",33478,0,0,0,0,33478
"G1800750","2010","2","3","Indiana","18","Jay County","075",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jay County",21253,0,0,0,0,21253
"G1800770","2010","2","3","Indiana","18","Jefferson County","077",,,,,,,,,,,"31500","99999","999",,,,,,,,,,,,"Jefferson County",32428,0,0,0,0,32428
"G1800790","2010","2","3","Indiana","18","Jennings County","079",,,,,,,,,,,"35860","99999","294",,,,,,,,,,,,"Jennings County",28525,0,0,0,0,28525
"G1800810","2010","2","3","Indiana","18","Johnson County","081",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Johnson County",139654,0,0,0,0,139654
"G1800830","2010","2","3","Indiana","18","Knox County","083",,,,,,,,,,,"47180","99999","999",,,,,,,,,,,,"Knox County",38440,0,0,0,0,38440
"G1800850","2010","2","3","Indiana","18","Kosciusko County","085",,,,,,,,,,,"47700","99999","999",,,,,,,,,,,,"Kosciusko County",77358,0,0,0,0,77358
"G1800870","2010","2","3","Indiana","18","LaGrange County","087",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"LaGrange County",37128,0,0,0,0,37128
"G1800890","2010","2","3","Indiana","18","Lake County","089",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Lake County",496005,0,0,0,0,496005
"G1800910","2010","2","3","Indiana","18","LaPorte County","091",,,,,,,,,,,"33140","99999","176",,,,,,,,,,,,"LaPorte County",111467,0,0,0,0,111467
"G1800930","2010","2","3","Indiana","18","Lawrence County","093",,,,,,,,,,,"13260","99999","999",,,,,,,,,,,,"Lawrence County",46134,0,0,0,0,46134
"G1800950","2010","2","3","Indiana","18","Madison County","095",,,,,,,,,,,"11300","99999","294",,,,,,,,,,,,"Madison County",131636,0,0,0,0,131636
"G1800970","2010","2","3","Indiana","18","Marion County","097",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Marion County",903393,0,0,0,0,903393
"G1800990","2010","2","3","Indiana","18","Marshall County","099",,,,,,,,,,,"38500","99999","515",,,,,,,,,,,,"Marshall County",47051,0,0,0,0,47051
"G1801010","2010","2","3","Indiana","18","Martin County","101",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Martin County",10334,0,0,0,0,10334
"G1801030","2010","2","3","Indiana","18","Miami County","103",,,,,,,,,,,"37940","99999","316",,,,,,,,,,,,"Miami County",36903,0,0,0,0,36903
"G1801050","2010","2","3","Indiana","18","Monroe County","105",,,,,,,,,,,"14020","99999","999",,,,,,,,,,,,"Monroe County",137974,0,0,0,0,137974
"G1801070","2010","2","3","Indiana","18","Montgomery County","107",,,,,,,,,,,"18820","99999","294",,,,,,,,,,,,"Montgomery County",38124,0,0,0,0,38124
"G1801090","2010","2","3","Indiana","18","Morgan County","109",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Morgan County",68894,0,0,0,0,68894
"G1801110","2010","2","3","Indiana","18","Newton County","111",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Newton County",14244,0,0,0,0,14244
"G1801130","2010","2","3","Indiana","18","Noble County","113",,,,,,,,,,,"28340","99999","258",,,,,,,,,,,,"Noble County",47536,0,0,0,0,47536
"G1801150","2010","2","3","Indiana","18","Ohio County","115",,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,"Ohio County",6128,0,0,0,0,6128
"G1801170","2010","2","3","Indiana","18","Orange County","117",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Orange County",19840,0,0,0,0,19840
"G1801190","2010","2","3","Indiana","18","Owen County","119",,,,,,,,,,,"14020","99999","999",,,,,,,,,,,,"Owen County",21575,0,0,0,0,21575
"G1801210","2010","2","3","Indiana","18","Parke County","121",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Parke County",17339,0,0,0,0,17339
"G1801230","2010","2","3","Indiana","18","Perry County","123",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Perry County",19338,0,0,0,0,19338
"G1801250","2010","2","3","Indiana","18","Pike County","125",,,,,,,,,,,"27540","99999","999",,,,,,,,,,,,"Pike County",12845,0,0,0,0,12845
"G1801270","2010","2","3","Indiana","18","Porter County","127",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Porter County",164343,0,0,0,0,164343
"G1801290","2010","2","3","Indiana","18","Posey County","129",,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,"Posey County",25910,0,0,0,0,25910
"G1801310","2010","2","3","Indiana","18","Pulaski County","131",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pulaski County",13402,0,0,0,0,13402
"G1801330","2010","2","3","Indiana","18","Putnam County","133",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Putnam County",37963,0,0,0,0,37963
"G1801350","2010","2","3","Indiana","18","Randolph County","135",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Randolph County",26171,0,0,0,0,26171
